id,name,competitionId,falseData
295,Balaton Summer Táncverseny - Senior II D LAT 2023.08.13,295,0
296,"Lászlóvill Kupa Felnőtt-Ifjúsági Latin, Junior Tíztánc, Senior Latin és Professzionista Standard Ranglista és Klubközi Táncverseny - Felnőtt B Standard 2018.03.24",296,0
297,Kelet-Magyarország Területi Bajnokság - TB Junior II B LAT 2023.02.25,297,0
298,"Pro-Art Kistelek Kupa, Felnőtt Ifjúsági Latin, Junior Tíztánc, Senior Latin, Profi Standard Ranglista - Ifjúsági E Standard 2019.03.09",298,0
299,"Felnőtt -Ifjúsági Latin, Junior Standard, Senior Latin Ranglista és Klubközi Táncverseny - Junior I D Standard 2015.06.06",299,0
300,VII. Eraklin Kupa - Ifjúsági C Standard 2017.12.09,300,0
301,XVI. Gála Kupa Klubközi Verseny - Junior I D Standard 2015.09.13,301,0
302,"Felnőtt-Ifjúsági Standard, Junior Tíztánc, Senior Standard, Profi Latin RL - Gyermek I E Standard 2023.12.09",302,0
303,Budapesti Területi Bajnokság - TB Senior IV Open Standard 2019.03.02,303,0
304,Szőke Tisza Nemzetközi Táncverseny - Ifjúsági D Standard 2023.06.11,304,0
305,Nyugat-Magyarország TB - TB Felnőtt C Standard 2025.03.01,305,0
306,Danza Táncsport Egyesület - Felnőtt D Standard 2019.10.12,306,1
307,MTÁSZ Pest-megyei Régió Bajnokság - TB Junior II B LAT 2018.03.03,307,0
308,"II. Salgótarjáni Havanna Kupa - Ifjúsági ""E"" Standard 2014.04.19",308,0
309,"E OB, U21 Tíztánc MB és Klubközi Verseny - Ifjúsági C LAT 2022.09.10",309,0
310,XXI. Zánkai Táncfesztivál - Junior I E LAT 2015.08.26,310,0
311,"Felnőtt-Ifjúsági Latin, Junior Standard, Senior Latin és Profi Standard Ranglista - RL Senior LAT 2019.04.27",311,0
312,"XII FORMA kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista Professzionista Latin Ranglistaverseny - Felnőtt E Standard 2017.11.12",312,0
313,XVII. RexTerra Kupa Táncverseny - JN II C Standard 2023.11.12,313,0
314,DanceNet Kupa - Felnőtt B Standard 2022.12.03,314,0
315,"Tíztánc-, Nyolctánc Magyar Bajnokságok - Junior II D LAT 2025.03.08",315,0
316,III. Danza Kupa - Senior I C Standard 2015.04.19,316,0
317,Ametiszt Kupa - Gyermek I E LAT 2024.11.23,317,0
318,10. Danza Kupa - Junior II E LAT 2018.06.09,318,0
319,V. Sundance Kupa C és B Tíztánc OB - OB Felnőtt B Tíztánc 2024.04.06,319,0
320,"Közép-Magyarország TerületiBajnokság, Kerekesszékes MB -  Felnõtt D Standard 2020.03.07",320,0
321,XV. Hatvan Kupa - Szóló Gyermek D LAT 2023.05.27,321,0
322,TáncSport Magyar Bajnokságok 2014 - Ifjúsági LAT Magyar Bajnokság 2014.02.15,322,0
323,"Tíztánc MB, Nyolctánc MB - Forma kupa - Junior II C Standard 2022.03.19",323,0
324,XX. Gála Kupa Klubközi Táncverseny - Ifjúsági D LAT 2018.10.21,324,0
325,"U21 standard MB, U21 latin MB, Kűr MB - Ifjúsági B Standard 2020.09.26",325,0
326,Balaton Summer Táncverseny - Junior I C LAT 2024.08.10,326,0
327,ISIS DANCE OPEN - Gyermek II E Standard 2021.10.23,327,0
328,TáncSport Magyar Bajnokságok - Gyermek Standard Magyar Bajnokság 2015.02.08,328,0
329,MTÁSZ E Országos Bajnokság és Klubközi Verseny - OB Senior I E Standard 2017.09.30,329,0
330,24. Bem kupa - Junior I D LAT 2015.12.06,330,0
331,XI. Kner Kupa- Klubközi és Szabadidősport Táncverseny - Gyermek I-II kezdő szóló latin 2019.03.24,331,0
332,XII. Eraklin Kupa- D Országos Bajnokság - Senior II E Standard 2023.10.07,332,0
333,Kelet-Magyarország Területi Bajnokság - TB Junior I E LAT 2017.03.18,333,0
334,Nyugat- Magyarország Területi Bajnokság - TB Junior II D Standard 2023.02.25,334,0
335,Balaton Summer Táncverseny - Junior II E LAT 2022.08.13,335,0
336,"E hattánc Országos Bajnokság, D nyolctánc Országos Bajnokság és klubközi versenyek - Junior II C LAT 2017.03.04",336,0
337,I. Gyulai Táncfesztivál - F-BASIC-LAT 2019.07.21,337,1
338,Szőke Tisza 2017. WDSF INTERNATIONAL OPEN Nemzetközi Táncverseny - WDSF Junior1 LAT 2017.06.11,338,0
339,"Felnőtt-Ifjúsági Latin, Junior Tíztánc Ranglista , Professzionista Standard Ranglista és klubközi verseny - RL Felnőtt LAT 2016.10.08",339,0
340,X. Gemenc Kupa - Ifjúsági-Felnőtt B Standard 2015.03.22,340,0
341,"U21 STANDARD MB,U21 LATIN MB és Kűr MB - Gyermek II E LAT 2021.05.15",341,0
342,IV. C&M Kupa - Ifjúsági D STT 2019.11.09,342,0
343,XXV. Gála Kupa - Junior II E Standard 2024.10.20,343,0
344,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin, Senior Standard Ranglista és Klubközi Táncverseny - Gyermek II D LAT 2016.05.21",344,0
345,"II. Danza Kupa - Junior II. ""D"" Standard 2014.10.11",345,0
346,XXII. Gála Kupa és ParaDance MB - Felnőtt C LAT 2021.09.19,346,0
347,V. Danza Kupa - Junior I E LAT 2016.05.08,347,0
348,"E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - OB Junior II E Standard 2020.09.12",348,0
349,-  0000.00.00,349,0
350,"Tíztánc, Nyolctánc Magyar Bajnokság - Junior II  Tíztánc 2020.02.22",350,0
351,"VIII. Gemenc Kupa E 6Tánc, D 8Tánc OB és U21 Tíztánc Magyar Bajnokság - Felnőtt ""D"" LAT 2014.03.29",351,0
352,"Lászlóvill Kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista és Klubközi Táncverseny - Junior II D Standard 2016.05.07",352,0
353,Kanizsa Kupa - Kanizsa Kupa Tíztánc verseny 2014.09.21,353,0
354,Közép-Magyarország Területi Bajnokság - Senior II E LAT 2022.02.20,354,0
355,Közép-Magyarország Területi Bajnokság - Senior III E LAT 2021.03.07,355,0
356,XIII. FEKETE SAS KUPA - Páros Junior LAT formáció 2018.11.18,356,0
357,"Botafogo Kupa, Országos Ranglista és klubközi táncversenyek - Szóló Felnőtt E LAT 2024.04.27",357,0
358,"B-A-S, Senior Open OB, III.Nyíri Lajos Emlékverseny - OB Ifjúsági B Standard 2019.12.08",358,0
359,"E Hattánc Országos Bajnokság, D Nyolctánc Országos Bajnokság - Junior II C LAT 2016.03.06",359,0
360,Balaton Summer Táncverseny - Szóló Felnőtt D LAT 2024.08.08,360,0
361,XXV. Gála Kupa - Gyermek II. Kezdő LAT 2024.10.20,361,0
362,-  0000.00.00,362,0
363,V. FULLDANCE KUPA - Felnőtt A LAT 2018.09.08,363,0
364,TáncSport Magyar Bajnokságok 2017 - Freestyle Wheelchair group 2017.02.19,364,0
365,Balaton Summer Táncverseny - Gyermek I E LAT 2022.08.13,365,0
366,"B-A-S, Senior Open Osztályos Országos Társastánc Bajnokság - OB Felnőtt S Standard 2022.11.26",366,0
367,9. Danza Kupa Újpest - Senior I-II D LAT 2017.10.15,367,0
368,C és B Tíztánc Országos Bajnokság és Klubközi Táncverseny - Ifjúsági D Standard 2019.03.23,368,0
369,Nyugat-Magyarország Területi Bajnokság - TB Ifjúsági B Standard 2024.03.02,369,0
370,III. Szoldance Kupa - RL Felnőtt  LAT 2025.02.08,370,0
371,26. Bem kupa - Junior II C Standard 2017.04.29,371,0
372,XII Ametiszt Kupa - Junior II E LAT 2016.10.16,372,0
373,Közép-Magyarország Területi Bajnokság - TB Senior I E Standard 2024.03.03,373,0
374,VIII. Kner Kupa- C és B Tíztánc OB és Klubközi Táncverseny - Felnőtt E LAT 2015.04.11,374,0
375,Spirit Kupa C-B Tíztánc Országos Bajnokságok és klubközi verseny - OB Junior II B Tíztánc 2025.03.09,375,0
376,XII. Eraklin Kupa- D Országos Bajnokság - OB Ifjúsági D LAT 2023.10.07,376,0
377,TáncSport Magyar Bajnokságok 2018 - Junior I LAT Magyar Bajnokság 2018.02.04,377,0
378,XII. Kner Kupa- D Országos Bajnokság és Klubközi Táncverseny - OB Junior I D Standard 2019.10.05,378,0
379,Nyugat-Magyarország TB - TB Junior I D LAT 2025.03.01,379,0
380,Balaton Summer Táncverseny - Gyermek II E LAT 2021.08.15,380,0
381,-  0000.00.00,381,0
382,Nyugat-Magyarország Területi Bajnokság - TB Gyermek II E LAT 2017.03.18,382,0
383,DanceNet Kupa - Szóló Junior E LAT 2023.12.17,383,0
384,XI. Eraklin Kupa- D Országos Bajnokság - OB Senior III D Standard 2022.10.08,384,0
385,30. Bem kupa - Ifjúsági B LAT 2019.05.12,385,0
386,IX. Eraklin Kupa Klubközi Táncverseny - Junior I E LAT 2019.11.03,386,0
387,XI. FEKETE SAS KUPA - Junior II E Standard 2016.11.20,387,0
388,12. Danza Kupa - Junior II E LAT 2020.03.01,388,0
389,MTÁSZ Pest-megyei Régió Bajnokság - TB Ifjúsági E Standard 2016.03.12,389,0
390,35. Bem kupa - Szóló Ifjúsági E LAT 2024.09.28,390,0
391,Kelet-Magyarország Területi Bajnokság - Felnőtt - B Standard 2014.02.22,391,0
392,"TáncSport Magyar Bajnokság, C és B Tíztánc Országos Bajnokság - Junior I E LAT 2023.04.16",392,0
393,"XI. RexTerra Kupa U21 Latin MB - Junior I. ""E"" LAT 2014.09.28",393,0
394,XIV. Hatvan Kupa - Senior III D Standard 2022.05.07,394,0
395,XV. Fekete Sas kupa - Felnőtt B LAT 2020.10.31,395,0
396,II. C&M KUPA - Junior II E Standard 2017.10.08,396,0
397,-  0000.00.00,397,0
398,XXII. ZÁNKAI TÁNCFESZTIVÁL - Junior I D LAT 2016.08.26,398,0
399,Kelet-Magyarország Területi Bajnokság - TB Junior II D STT 2015.03.07,399,0
400,C és B Tíztánc Országos Bajnokság és Klubközi Táncverseny - OB Senior III C Tíztánc 2016.04.02,400,0
401,"II. Pro-Art Grand Prix U21 Standard MB - Junior II. ""C"" LAT 2014.09.13",401,0
402,XIV. Hatvan Kupa - Ifjúsági C Standard 2022.05.07,402,0
403,XVI. FEKETE SAS KUPA - Ifjúsági C Standard 2021.11.06,403,0
404,TáncSport Magyar Bajnokságok klubközi verseny - Ifjúsági C Standard 2024.03.23,404,0
405,-  0000.00.00,405,0
406,XXIII.Zánkai Táncfesztivál (2017) - Felnőtt C Standard 2017.08.19,406,0
407,B-A-S és Senior Open Országos Bajnokság és Klubközi Táncverseny - OB Senior II Open Standard 2024.11.30,407,0
408,"Nyolctánc, Tíztánc Magyar Bajnokság - MB Junior II  Tíztánc 2024.04.20",408,0
409,VI. Danza Kupa - Ifjúsági C Standard 2016.09.18,409,0
410,XV. RexTerra Kupa - Junior II E LAT 2021.11.13,410,0
411,Nyugat-Magyarország Területi Bajnokság - TB Ifjúsági C STT 2015.03.07,411,0
412,"Felnőtt-Ifjúsági standard, Junior latin, Senior standard RL, C OB és Klubközi Táncverseny - OB Senior II C Standard 2020.11.08",412,0
413,"IV. FULLDANCE KUPA ORSZÁGOS IFJÚSÁGI-FELNŐTT LATIN, JUNIOR STANDARD ÉS PROFESSZIONISTA STANDARD RANGLISTAVERSENY ÉS KLUBKÖZI TÁNCVERSENY - Gyermek II D LAT 2017.04.08",413,0
414,XII. Ritmo Kupa - Gyermek II D LAT 2015.09.27,414,0
415,XXIII. Gála Kupa Táncverseny és ParaDance Magyar Bajnokság - Junior I C LAT 2022.10.02,415,0
416,"Senior-Felnőtt-Ifjúsági Tíztánc, Profi Latin Ranglista és Klubközi Táncverseny - Gyermek II E LAT 2023.02.18",416,0
417,Kelet Magyarország Területi Bajnokság - TB Ifjúsági E LAT 2019.03.02,417,0
418,Közép-Magyarország TB - TB Junior II C LAT 2025.03.02,418,0
419,Lászlóvill Kupa - Ifjúsági E LAT 2021.06.19,419,0
420,III. Sundance Kupa és Ranglista Bajnokság - Junior II E LAT 2019.11.02,420,0
421,Balaton Summer Táncverseny - Ifjúsági D Standard 2023.08.12,421,0
422,"X. Forma Kupa és C Országos Bajnokság,U21 Standard és Latin Magyar Bajnokság - OB Senior III C Standard 2016.12.03",422,0
423,23. Bem Kupa - Junior I E LAT 2015.05.17,423,0
424,Kelet-Magyarország Területi Bajnokság - TB Junior I C Standard 2023.02.25,424,0
425,"Felnőtt és Ifjúsági Tíztánc, Junior Latin, Senior Tíztánc és Profi Standard Ranglista - Gyermek II D Standard 2019.09.21",425,0
426,-  0000.00.00,426,0
427,XIII. FEKETE SAS KUPA - Gyermek kezdő standard 2018.11.18,427,0
428,X. Hatvan Kupa - Gyermek II-Junior I D Standard 2018.05.06,428,0
429,"Botafogo Kupa, U21 STT, LAT és  Kűr Magyar Bajnokságok - Junior I E LAT 2024.04.28",429,0
430,Nyugat- Magyarország Területi Bajnokság - Gyermek II D LAT 2022.02.19,430,0
431,"Felnőtt-Ifjúsági Tíztánc, Junior Standard, Senior Tíztánc és Professzinális Latin Ranglistaverseny, E Hattánc és D Nyolctánc Országos Bajnokság és Klubközi táncverseny - OB Ifjúsági D 8T 2019.02.23",431,0
432,"XIII. Eraklin Kupa- D Országos Bajnokság, Cséplő Dániel Emlékkupa - Felnőtt C Standard 2024.10.05",432,0
433,XV. Kistelek Open - WDSF INT. OPEN STD 2018.09.22,433,0
434,Közép-Magyarország Területi Bajnokság - TB Junior II C LAT 2023.02.26,434,0
435,RITMO KUPA - Junior II E Standard 2022.06.04,435,0
436,I. Fonyód Kupa - Ifjúsági D Standard 2015.06.07,436,0
437,"XI FORMA kupa D országos Bajnokság, U 21 Tíztánc Magyar Bajnoksága - Ifjúsági E LAT 2017.10.14",437,0
438,Kelet-Magyarország TB - TB Senior I D Standard 2025.03.01,438,0
439,Nyugat-Magyarország Területi Bajnokság - TB Felnőtt B Standard 2024.03.02,439,0
440,33. Bem kupa - Ifjúsági B LAT 2022.10.16,440,0
441,"ISIS DANCE OPEN: Felnőtt-Ifjúsági Tíztánc ranglista, Junior Standard ranglista - Ifjúsági B Standard 2015.10.17",441,0
442,Hungarian Open - Ifjúsági D LAT 2017.11.11,442,0
443,SAVARIA Táncverseny - Junior I D Standard 2023.09.24,443,0
444,"E Hattánc Országos Bajnokság, D Nyolctánc Országos Bajnokság - Senior III D 8T - ORSZÁGOS BAJNOKSÁG 2018.02.17",444,0
445,Világtáncfesztivál - World Dance Festival - WDSF OPEN STANDARD SENIOR III 2017.11.04,445,0
446,DanceNet Kupa - Szóló Junior II. E LAT 2025.01.25,446,0
447,Kelet-Magyarország Területi Bajnokság - TB Junior II B Standard 2024.03.02,447,0
448,"Tíztánc Magyar Bajnokság, Nyolctánc Magyar Bajnokság - Junior I D Stnadard 2023.03.18",448,0
449,XX. Lászlóvill Kupa - Felnőtt B Standard 2022.05.21,449,0
450,"Felnőtt, Ifjúsági Standard Junior Tíztánc Ranglista és klubközi verseny - Junior II. ""E"" Standard 2014.11.29",450,0
451,Kelet-Magyarország Területi Bajnokság - TB Senior II D LAT 2017.03.18,451,0
452,"Ametiszt Kupa és Senior-Felnőtt-Ifjúsági tíztánc, Junior latin, Profi standard RL - Gyermek II D LAT 2023.10.28",452,0
453,"Felnőtt-ifjúsági Tíztánc, Junior Standard, Senior Tíztánc és Professzionista Latin Ranglista verseny - Ifjúsági C Standard 2018.02.24",453,0
454,Ametiszt Kupa - Ifjúsági C Standard 2022.10.29,454,0
455,Euroline Kupa Országos Ranglista Táncverseny - Szabadidősport-OB-Ifjúsági-Standard 2015.03.14,455,0
456,"V. Eraklin Kupa, E Országos Bajnokság, U21 Tíztánc Magyar Bajnokság - Junior I D LAT 2015.10.24",456,0
457,"Felnőtt-Ifjúsági Latin, Junior Standard Ranglista , Senior Latin Ranglista - Ifjúsági C LAT 2017.05.14",457,0
458,TáncSport Magyar Bajnokság és WDSF Hungarian Dance Open 2019 - WDSF ADULT INTERNATIONAL OPEN LAT 2019.02.03,458,0
459,X. Kner Kupa - klubközi táncverseny - Ifjúsági E LAT 2018.04.29,459,0
460,"Senior-Felnőtt-Ifjúsági Tíztánc, Junior Standard, Profi Latin RL és Klubközi verseny - Junior I E Standard 2024.06.01",460,0
461,iDance2019-C Országos Bajnokság és Klubközi Táncverseny - Ifjúsági B LAT 2019.11.16,461,0
462,Forma Kupa - D Országos Bajnokság - Felnőtt C Standard 2021.10.02,462,0
463,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin, Senior Standard Ranglista és Klubközi Táncverseny - Ifjúsági D LAT 2016.05.21",463,0
464,Ritmo Kupa - Szóló Junior I. E LAT 2024.11.09,464,0
465,XIV. Ritmo Kupa Klubközi és Szabadidős Táncverseny - Gyerek I-II. szóló lány latin haladó 2018.09.29,465,0
466,-  0000.00.00,466,0
467,Nyugat-Magyarország Területi Bajnokság - TB Ifjúsági C Standard 2016.03.12,467,0
468,MTÁSZ E Országos Bajnokság és Klubközi Verseny - Ifjúsági C LAT 2017.09.30,468,0
469,"B, A, S Országos Bajnokság Senior Open Országos Bajnokság - OB Felnőtt A Standard 2015.12.05",469,0
470,DanceNet Kupa - Junior II C Standard 2025.01.25,470,0
471,TáncSport Magyar Bajnokságok klubközi versenyei - Senior II E LAT 2024.03.24,471,0
472,II. Fonyód Kupa - Senior II-III D LAT 2016.06.12,472,0
473,TáncSport Magyar Bajnokságok - LAT Rising Star 2015.02.21,473,0
474,XX. Gála Kupa Klubközi Táncverseny - Junior I E Standard 2018.10.21,474,0
475,"U21 standard MB, U21 latin MB, Kűr MB - MB U21  LAT 2020.09.26",475,0
476,Balaton Summer Táncverseny - Szóló Junior II. E LAT 2024.08.10,476,0
477,Kelet-Magyarország Területi Bajnokság - TB Junior I C Standard 2016.03.12,477,0
478,SZILVER Kupa Klubközi Táncverseny - Ifjúsági D LAT 2023.06.03,478,0
479,"Lászlóvill Kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista és Klubközi Verseny - Felnőtt-Ifjúsági Standard Ranglista 2014.04.26",479,0
480,Kelet-Magyarország Területi Bajnokság - Felnőtt E LAT 2022.02.19,480,0
481,Ametiszt Kupa - Ifjúsági D LAT 2024.11.23,481,0
482,Szigo Kupa - Felnőtt E LAT 2018.06.02,482,0
483,"Közép-Magyarország TerületiBajnokság, Kerekesszékes MB -  Junior I D Standard 2020.03.07",483,0
484,"E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság - Senior II D LAT 2023.09.09",484,0
485,XVII. Gála Kupa - Ifjúsági D LAT 2016.11.06,485,0
486,"Felnőtt-Ifjúsági Latin, Junior Standard, Senior Latin és Profi Standard Ranglista - Ifjúsági D LAT 2019.04.27",486,0
487,"XII FORMA kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista Professzionista Latin Ranglistaverseny - Junior I D Standard 2017.11.12",487,0
488,B-A-S és Senior Open Országos Bajnokság és Klubközi táncverseny - OB Ifjúsági B Standard 2023.11.25,488,0
489,VII. Danza Kupa - Junior II D LAT 2017.03.19,489,0
490,Pásti Dóra Emlékverseny - JUN-RL-ST 2014.06.13,490,1
491,Kelet-Magyarország Területi Bajnokság - Szóló Junior II. Közép-Haladó LAT 2023.02.25,491,0
492,Balaton Summer Táncverseny - Junior II D LAT 2023.08.10,492,0
493,Nyugat-Magyarország TB - Szóló Gyermek II. C LAT 2025.03.01,493,0
494,C és B Tíztánc OB és klubközi Táncverseny - Junior I D LAT 2021.08.21,494,0
495,"ISIS DANCE OPEN-Felnőtt-Ifjúsági-Senior Tíztánc, Junior Standard,  Professional Latin - Felnõtt C LAT 2019.10.19",495,0
496,Nyugat- Magyarország Területi Bajnokság - TB Senior II C Standard 2018.03.03,496,0
497,XVIII.Kistelek Open - Ifjúsági E Standard 2022.09.17,497,0
498,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - RL Felnőtt Tíztánc 2017.03.25",498,0
499,"Felnőtt és Ifjúsági Tíztánc, Junior Latin, Senior Tíztánc és Profi Standard Ranglista - Felnőtt C LAT 2019.09.21",499,0
500,XIII. Hatvan Kupa - Gyermek II E LAT 2021.08.28,500,0
501,Bem kupa - Junior I E LAT 2016.12.04,501,0
502,Közép-Magyarország TB - Szóló Junior I. E LAT 2025.03.02,502,0
503,"FLN IFI SEN Latin, JUN Standard, Profi Standard Ranglista és Klubközi táncverseny - Junior II E LAT 2021.06.05",503,0
504,XXI. Gála Kupa - Junior I E LAT 2019.10.27,504,0
505,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Senior I D Standard 2017.03.25",505,0
506,B-A-S és Senior Open Országos Bajnokság és Klubközi táncverseny - OB Senior II Open LAT 2023.11.25,506,0
507,Szőke Tisza Nemzetközi Táncverseny - Felnőtt C Standard 2023.06.11,507,0
508,"C és B Tíztánc, E Hattánc, D Nyolctánc OB és Klubközi Táncverseny - Felnőtt B Standard 2022.04.09",508,0
509,Kelet-Magyarország Területi Bajnokság - TB Felnőtt D LAT 2016.03.12,509,0
510,Kelet-Magyarország Területi Bajnokság - Felnőtt B LAT 2021.03.06,510,0
511,XXIII.Zánkai Táncfesztivál (2017) - Felnőtt E LAT 2017.08.20,511,0
512,XIII. Kistelek Open - Felnőtt B Standard 2016.09.24,512,0
513,Pest Megyei Régió Területi Bajnokság - TB Ifjúsági C STT 2015.03.07,513,0
514,Nyugat- Magyarország Területi Bajnokság -  Junior I D LAT 2020.03.07,514,0
515,IV. Press Dance Táncverseny - Ifjúsági D LAT 2016.03.14,515,0
516,Balaton Summer Táncverseny - Junior II D Standard 2024.08.11,516,0
517,Mecsek Kupa - Tánciskolás Verseny - Felnőtt-Ifjúsági Haladó LAT 2014.05.18,517,0
518,XVII. Hatvan Kupa - Gyermek II D Standard 2025.04.12,518,0
519,34. Bem kupa - Junior II C Standard 2023.10.01,519,0
520,TáncSport Magyar Bajnokságok 2018/Hungarian Dance Open 2018 - Senior II LAT Magyar Bajnokság 2018.02.10,520,0
521,XII. Kner Kupa- D Országos Bajnokság és Klubközi Táncverseny - Junior II E Standard 2019.10.05,521,0
522,XI. Eraklin Kupa- D Országos Bajnokság - Gyermek II E LAT 2022.10.08,522,0
523,XI. Ametiszt kupa - Junior II B LAT 2015.10.10,523,0
524,XIII. Ritmo Kupa - Felnőtt B Standard 2016.10.09,524,0
525,"Felnőtt-Ifjúsági Tíztánc, Junior Standard Ranglista - Junior II E LAT 2017.10.21",525,0
